user_id,book_id,rating
3674,4101,4
3674,9103,4
3674,2640,5
3674,1862,5
3674,2977,5
3674,400,5
3674,3884,5
3674,3006,5
3674,3573,5
3674,5591,5
3674,5630,4
3674,3489,5
840,5294,4
1482,755,4
3597,5327,5
684,40,3
3679,8,4
3679,5,4
3679,28,5
3679,32,4
3679,65,5
3679,14,4
3679,60,3
3679,344,4
3679,122,3
3679,94,5
3679,121,1
3679,119,1
3679,743,5
3679,1153,4
3679,426,5
2654,8588,3
2654,87,4
2971,191,5
3679,2451,4
3679,191,4
3679,828,4
3679,490,4
3679,6816,4
3679,4016,3
3679,180,5
3679,1015,2
3679,283,5
3679,2470,4
3679,167,4
3679,1503,4
3679,2025,5
3341,1572,4
3679,484,4
726,7311,3
3679,4908,3
3679,9143,2
3679,2336,4
726,4605,4
3679,54,4
826,1843,5
3679,2172,4
3679,7338,4
3679,297,4
3679,219,4
3679,158,3
3679,335,4
3679,1938,3
3679,184,3
3679,8782,4
3679,130,4
3679,1031,5
826,710,4
3679,114,3
3679,1056,5
3165,520,5
3679,4096,3
826,777,1
3165,191,5
826,2432,4
3679,8018,5
826,25,5
3164,71,5
783,36,5
783,45,3
3679,5785,4
3679,71,2
3679,2010,3
683,172,3
683,46,4
1076,162,5
3682,152,4
3682,683,4
3682,716,4
3682,22,5
3682,552,4
3682,686,5
3682,2,5
3682,27,5
3682,24,5
3682,25,5
3682,21,5
3682,18,5
3682,23,5
3682,26,5
3682,10,5
3682,38,4
3682,9,5
3682,111,5
3682,156,4
3682,455,4
3682,44,5
3682,571,4
3682,420,4
1135,121,4
3254,7,5
3254,33,4
3254,19,4
3254,67,3
3254,35,2
3254,22,3
3254,2015,3
3254,2302,3
3254,225,4
3254,131,4
3254,696,4
3254,898,3
3254,1217,4
3254,2347,4
3254,3340,4
1011,9391,5
1011,8,2
1011,4081,1
3254,457,4
3254,378,4
2478,1319,4
232,104,5
232,8931,4
232,7664,3
3532,3079,3
3532,179,4
3532,59,4
3532,130,4
3532,162,4
3532,13,5
3532,5,5
3532,14,4
3532,8,5
3532,55,3
3532,102,5
3532,3387,5
3532,138,3
1108,457,4
1108,8838,3
360,2284,2
360,2107,3
3229,4605,5
3358,943,5
3358,372,4
3358,1156,3
3358,2321,3
2560,1310,4
3377,1153,4
884,377,4
3525,9870,4
1005,593,5
1005,70,3
1005,1258,4
1005,2620,4
1005,335,3
1005,241,5
1005,9974,3
1005,709,5
1005,483,5
1005,1186,5
1005,63,5
1005,999,4
1005,1221,2
1005,4815,3
1005,3304,4
1005,4658,3
1005,621,3
1005,2215,3
1005,3871,3
1005,1825,5
1005,1916,2
1005,2049,4
1005,1590,3
1005,2976,3
2600,4181,5
2600,2156,5
2600,5317,4
2809,877,4
2600,2325,5
2600,3632,5
2600,1969,4
1890,40,4
1890,11,5
2600,289,3
2600,92,4
2600,54,5
2600,1042,5
2600,1727,5
2600,5072,2
2600,1014,4
2600,599,4
2600,1332,4
2600,682,4
2600,6165,3
2600,5326,3
3014,180,1
3014,2552,3
3381,68,4
3381,3794,5
3381,2215,4
3381,3425,3
3381,5,3
3381,2229,1
2752,498,5
2752,160,5
2752,1380,4
2752,87,3
2859,513,4
2859,48,5
2859,109,5
2859,15,4
2859,80,5
2859,6664,5
2859,1402,4
2859,85,3
2859,79,4
2859,341,4
2859,1521,4
2859,37,4
2859,602,4
2859,347,3
2859,641,2
2859,332,3
2859,740,5
2859,773,3
2859,1885,3
2859,2199,5
2752,5700,3
2859,1632,4
2859,2649,4
3254,3625,3
3684,1214,2
3684,2464,2
3684,8508,3
3684,1312,2
3684,6173,3
3684,2286,1
3684,820,5
3684,8532,1
3684,560,4
3684,121,5
2175,332,3
2175,616,4
3684,916,2
2175,378,4
3684,1319,3
3668,2051,4
3668,101,5
3668,8,4
3668,26,4
3668,5,5
3668,32,2
3668,28,4
3668,115,5
3668,372,4
1964,1986,5
3668,484,5
3668,951,3
3668,854,5
3668,4369,3
3668,3598,4
3668,33,4
3668,2229,3
1278,6870,4
626,238,2
3688,64,4
3688,867,4
3688,81,4
3688,118,4
3688,417,5
3688,212,5
3688,1530,4
3684,2079,4
3684,233,1
3684,3590,5
3684,5700,4
3684,718,4
2517,377,3
2517,308,5
3684,614,2
3684,662,2
3684,162,4
3684,5,5
3684,8,2
2674,5953,3
2560,1060,3
1204,212,4
3463,52,5
3463,25,5
1346,268,5
1346,570,4
3380,95,2
3385,6496,3
2696,212,3
2696,574,3
2696,2967,4
2696,67,5
2696,467,5
3533,4614,4
2696,5794,5
2696,3979,4
2696,4108,3
2696,669,5
2696,316,4
2696,2025,3
2696,1843,2
2696,2507,4
2696,1202,2
3682,64,5
2696,6155,3
3682,1685,4
2696,1835,4
2696,4471,3
3682,1149,4
3682,4431,3
2387,2897,3
59,6070,3
59,9858,5
1811,4614,5
1756,828,3
1756,212,4
1756,211,3
2385,5521,5
3665,1679,5
3665,9790,4
1860,104,1
3665,6600,5
3665,198,4
3665,572,4
3665,119,4
1756,374,4
1756,108,3
1756,411,2
1756,270,3
1756,1649,4
1756,1567,2
1756,1775,3
1756,664,3
1756,2892,3
1756,826,4
1756,999,3
1756,2215,3
1756,54,3
3692,83,4
3692,7788,3
3692,245,4
3692,133,4
3692,4698,3
3692,5567,3
3692,2821,3
3692,3904,3
3692,1112,3
3692,1210,4
3692,5247,4
3495,474,5
3692,4309,4
3692,1601,4
3692,36,3
3495,5435,5
3692,26,4
3692,25,5
3692,27,5
3692,2,5
3692,23,5
3692,18,5
3692,21,5
3692,24,5
3692,108,3
3495,5101,5
3692,49,3
3692,52,3
3692,3,3
3692,117,5
3692,13,4
3692,28,4
3692,55,4
3692,255,5
3692,287,5
3692,903,4
3692,7946,3
3692,6348,4
3692,468,4
3692,317,5
3692,198,4
3692,650,4
3692,386,4
3692,1554,4
3692,1298,4
3692,1155,4
3692,59,4
3692,3790,4
3692,413,4
3692,103,4
3693,411,3
3693,1436,3
3693,955,3
3693,308,3
3693,1063,3
3495,100,5
3693,3964,5
3693,64,4
3693,331,3
3693,328,3
3693,1149,3
3693,1426,3
3693,2433,3
3693,508,4
3693,70,5
3693,492,3
3693,760,4
3693,1213,3
3693,2564,4
3693,42,4
3693,85,4
3693,2015,2
3693,2136,3
3693,2193,2
3693,4009,2
3693,5355,2
3693,10,5
3693,44,2
3693,75,5
3693,310,3
3693,78,3
3693,1430,2
3693,4005,2
3693,1107,3
3693,2621,5
3693,7059,4
3693,5215,4
3693,595,4
3693,271,3
3693,301,4
3693,87,4
3692,362,5
3692,219,5
3693,2199,4
3693,228,3
3692,1531,5
3692,3712,4
3692,513,4
3692,1791,3
3692,263,5
3692,2190,5
2348,982,4
1823,471,4
3646,5083,3
3646,670,3
3646,243,4
3646,556,3
1574,101,4
1574,943,4
1574,372,4
706,6636,4
706,3966,3
706,3456,4
2096,212,5
2096,43,4
1822,7904,4
1822,5381,5
1822,5141,5
1822,4175,5
1822,7476,4
1822,7263,5
1822,7012,4
1822,11,5
1822,3360,4
1822,4955,4
1822,5695,4
1822,7118,4
1822,7253,4
1822,7226,4
1822,9922,5
1822,8651,4
1822,5498,4
1822,9019,3
3229,815,4
3695,78,3
1617,62,3
3695,133,4
3695,1210,3
3695,1112,3
3695,3138,3
3695,2821,3
3695,3904,3
3695,5567,3
3695,4698,3
3695,1311,3
3695,6299,3
3695,148,3
3695,5950,3
3695,4793,4
3695,125,3
3695,154,3
3695,248,3
3695,530,4
3699,2461,5
3699,2645,5
3699,4530,3
3699,2458,5
3699,481,5
3699,1536,3
3699,1071,5
3699,2399,3
3699,1759,5
3699,1989,4
3699,1638,4
3699,2219,2
3699,104,4
3699,408,5
3695,480,2
3699,172,5
3695,221,3
3699,576,4
3695,1897,3
3699,2297,4
3695,3831,3
3699,9216,3
3699,5867,4
3699,1801,4
3699,4588,5
3699,3182,3
3699,1918,3
3699,9622,2
3699,4190,5
3699,8185,3
3699,8491,2
3699,7238,2
3699,4608,4
3699,4101,3
3699,4459,3
3699,2309,4
3699,7,5
3699,19,5
3699,155,5
3699,189,5
3699,4976,4
3699,611,5
3699,25,5
3699,27,5
3699,2,4
3699,23,3
3699,18,5
3699,21,5
3699,24,4
3695,5845,3
3695,43,5
3695,63,3
3695,899,3
3574,484,3
3695,116,3
3695,58,3
3695,487,3
3695,5343,3
3695,5739,4
3695,640,4
3695,5524,5
3695,321,3
3695,264,3
3695,130,2
3699,154,5
3699,125,4
3699,248,3
3699,353,3
3699,530,4
3699,26,4
3699,9,5
3699,8,4
3699,65,4
3699,405,3
3699,2172,4
3699,13,5
3699,14,5
3699,10,5
3699,171,4
3699,230,4
3699,32,4
3699,131,4
3699,219,4
3699,4,5
3699,158,2
3699,335,2
3699,373,2
3699,5,3
3699,70,3
3699,130,3
3699,325,5
3699,54,5
3699,337,5
3699,1014,4
3699,361,4
3699,204,5
3699,84,4
3699,660,2
3695,593,4
3695,1629,4
3695,1591,3
3695,387,4
3695,87,3
1321,3635,4
3695,271,3
3695,733,4
3695,763,3
3695,326,3
698,3321,3
3695,3568,4
3695,225,2
3695,730,3
3695,1161,3
1127,2981,4
3695,674,2
3695,1208,3
3672,3613,2
3672,1465,3
2020,46,4
3672,344,4
3695,278,4
3695,786,4
3695,138,3
3695,386,2
3695,46,3
3558,26,4
3558,150,5
3558,325,3
3558,323,3
3558,916,5
3558,228,4
3558,233,4
3695,888,4
3695,102,4
3639,1457,3
3639,38,4
3695,157,3
3695,798,3
3695,1348,4
3639,9927,5
3695,358,5
3639,2561,4
3639,122,2
3639,40,3
3639,2015,3
3639,2193,2
3639,136,3
3639,941,4
3639,538,5
3639,516,5
3639,306,4
3639,2,3
3639,27,3
3639,669,5
3639,3597,4
3269,301,3
3575,2506,4
3269,625,4
3575,8334,4
3575,8837,2
3639,1159,4
3269,13,3
3269,136,3
3269,75,3
3269,310,2
3269,228,2
3269,2193,2
3575,3572,3
3639,23,3
3639,18,3
3639,21,3
3639,24,3
3269,515,4
3269,538,3
3639,89,4
3639,80,4
3269,1435,3
3269,118,4
3639,217,5
3269,5794,4
3639,2279,4
3639,2615,4
3639,228,3
3639,2288,4
3639,1923,3
3639,148,4
3639,523,4
3639,625,4
3639,381,3
3639,326,4
3639,3997,2
3693,647,3
3693,455,3
3693,156,3
3533,9928,3
3639,2555,4
3693,362,3
3693,493,3
3693,2794,3
3639,5206,4
3639,496,3
3639,3511,4
3692,19,5
3692,161,5
3692,155,5
3639,782,4
3692,100,5
3639,15,4
3639,138,3
3692,550,5
3639,4421,2
3639,42,3
3639,248,4
3639,855,4
3639,29,3
3479,13,5
2815,345,3
3679,410,4
3351,11,4
3351,60,3
3351,121,4
3351,57,4
3351,67,4
3351,38,4
3351,233,4
3351,113,4
3351,127,4
3351,8,3
3351,27,5
3351,21,5
3351,24,5
3351,26,4
3351,4,4
3351,2,5
3351,23,5
3351,28,3
3351,14,4
3351,18,5
3351,33,3
3351,10,5
3351,9,4
3351,58,4
3351,7,5
3351,398,4
3582,2649,4
3351,758,5
3351,1392,4
3351,1888,4
3351,5,4
3351,29,5
3351,42,4
3351,76,4
3351,171,5
3351,160,5
3351,131,3
3351,248,5
3351,125,5
3351,361,3
3351,48,4
3351,109,5
3351,278,5
3351,85,5
3351,157,5
3351,102,5
3351,59,4
3351,335,5
3351,251,5
3351,37,4
3351,1825,5
3351,133,5
3351,364,5
3351,793,4
3351,386,5
3177,5929,3
3177,3333,3
3409,5906,4
3177,7471,3
3177,5206,3
3177,7426,3
3409,3451,4
3409,14,5
3177,8446,3
3177,9748,3
3409,323,5
3409,37,4
3409,114,3
3409,795,3
378,335,5
378,117,5
378,27,5
378,2,5
378,21,5
378,24,5
378,23,5
378,18,5
378,19,5
378,666,3
378,530,5
378,248,5
378,377,4
378,191,5
1309,323,1
1309,3579,4
3704,2075,3
3704,777,3
3704,4606,3
2024,213,4
3535,3680,2
3704,108,3
3704,955,3
3704,75,3
3704,308,3
3704,465,1
3704,2278,2
3704,7295,2
3704,221,4
2387,3560,3
411,274,5
411,158,3
3174,368,3
1053,550,5
1053,1060,5
3684,3504,2
3649,1686,5
3649,5203,5
3649,1418,5
3649,3530,5
3649,2198,5
3649,5160,5
3649,1693,5
3649,4553,5
3649,4799,5
3649,3492,5
3649,3096,5
3649,2811,5
3649,4251,5
3649,3340,5
3649,2604,5
3649,4192,5
3649,898,5
3649,696,5
3649,9044,5
3649,3128,5
3649,205,5
3042,417,5
3042,230,3
3042,171,4
3042,76,4
3649,167,5
3704,5051,2
3704,1897,4
1761,82,4
299,2027,3
3042,104,5
2879,186,4
2506,2,3
2506,27,4
2506,24,4
2506,21,4
2506,18,4
2506,23,3
2506,25,4
2506,1238,4
2506,4755,3
3665,45,4
3665,1171,3
3665,407,3
3665,3085,4
3665,113,4
1514,341,4
3665,494,4
610,316,4
1909,372,4
1909,67,5
3705,168,4
3705,25,3
3705,335,4
3705,158,5
3705,488,4
3705,1261,4
3705,18,4
3705,405,4
3705,45,1
3705,65,4
3705,1676,5
3705,1074,4
3705,2552,3
3705,3068,4
3705,297,5
3705,3202,3
3705,3133,4
3705,4517,3
3705,5330,3
3705,131,4
3705,225,4
3705,135,5
3705,110,5
3705,165,5
3705,39,5
3705,729,4
3705,1484,4
3705,3246,4
3705,5332,5
3705,3247,4
3705,8432,5
3705,442,5
3705,1142,4
3705,7003,2
3705,3314,1
3705,2004,3
3705,3387,3
3705,330,4
3705,722,4
3705,528,4
3705,1023,4
3705,1119,2
3705,949,4
3705,1362,2
3705,1249,2
3705,1278,4
3705,2056,4
3705,510,4
3705,1525,2
413,969,3
3462,760,5
3598,233,4
3578,758,4
3246,46,3
3707,4,5
3707,5,4
3707,26,5
3707,11,5
3707,38,4
2768,11,4
2768,9210,3
2768,1488,5
2768,6457,4
2768,579,5
2768,3100,3
2768,1338,5
2768,730,4
3401,86,4
3401,1037,4
2768,3900,4
3707,230,4
2768,4434,4
2768,3014,4
2768,5683,4
2768,1921,4
2768,454,4
3707,171,4
2768,626,4
2768,786,4
3707,471,4
3707,10,5
2768,1407,3
2768,963,3
2768,1057,4
3707,700,4
146,4793,3
146,245,4
1654,3844,5
1654,442,3
3707,186,5
3707,1501,3
3707,2710,4
818,3250,3
818,2136,1
383,2012,5
383,242,5
383,2261,5
383,266,5
383,2214,5
3613,38,4
3613,3680,3
1270,3792,4
780,5667,5
1270,5150,2
780,9391,4
934,160,3
934,401,5
934,55,4
3005,2288,4
3708,113,3
3005,301,5
3005,11,4
3005,1214,5
3005,1135,5
3005,65,5
3005,265,4
3005,127,5
3005,9,3
3042,330,5
3042,528,5
3042,510,4
3042,949,4
3042,722,4
3042,1023,4
3042,1119,4
3042,1362,3
3042,1278,4
3042,1249,3
3042,1525,3
3042,2056,4
1244,47,5
3042,72,5
3042,176,4
3042,243,4
3042,237,5
3042,305,4
3042,349,4
3042,1381,4
3042,168,5
3042,43,5
3578,3308,4
3709,258,4
3709,2498,3
3709,6996,5
3709,1843,2
3709,5,4
3709,14,4
3709,115,4
3709,148,4
3709,25,5
3709,76,4
3709,75,4
3709,111,4
3709,22,4
3709,1501,3
3709,2710,3
3709,65,4
3709,885,2
3709,457,4
3709,647,3
3709,156,4
3709,455,4
3709,3610,2
3709,7081,5
3679,13,4
3709,269,5
3709,1468,5
3709,3503,5
3709,7549,4
3709,4647,3
3709,6910,3
3709,3612,3
3709,2030,3
3709,6153,4
3709,5934,3
3709,5668,3
3709,5239,3
3709,5417,3
3709,5176,3
3709,4506,3
3709,3957,3
3709,823,3
3709,5588,4
3709,4909,3
3709,7042,4
3709,4614,3
3709,308,4
2699,189,5
2699,599,3
3709,57,5
3709,1547,4
2699,751,3
2699,1014,2
2699,479,3
3709,9,3
2699,93,3
2699,386,3
3709,122,5
3709,2192,3
2699,364,3
2699,339,5
2699,133,4
3709,2028,2
2699,59,4
2699,102,5
3709,118,5
3709,1714,4
2699,618,4
3709,848,3
3709,3311,4
2699,427,4
2699,172,1
3709,492,3
3709,760,3
3709,838,3
3709,1213,3
3709,1646,3
3709,70,5
2699,200,4
2699,219,3
2699,158,3
2699,590,4
2699,718,2
2699,646,3
2699,1526,2
3709,3322,4
2699,66,2
3709,38,5
2699,793,5
3709,3352,4
2699,3948,5
2699,79,4
2699,138,3
2699,14,2
2699,58,3
3709,763,5
3709,1642,5
3709,1145,4
3709,150,5
2699,6768,1
2699,471,2
3709,100,4
3709,1142,3
3709,733,2
3709,43,4
3709,1441,4
3047,2009,5
3047,2657,3
3711,4,5
3711,2,5
3047,2213,5
3711,27,5
3711,8,3
3711,24,5
3042,3524,4
3711,25,5
3711,5,4
3042,5347,3
3042,4683,3
3711,21,5
3042,6816,4
3711,18,5
3042,4686,4
3711,23,5
3711,26,5
3711,11,5
3711,10,4
3711,33,4
3711,28,3
3711,65,3
3711,55,3
3711,36,5
3644,4390,4
3711,287,4
3042,1049,4
3711,325,5
3644,5427,3
3042,389,4
3042,142,5
3042,7544,3
3042,642,4
3042,4682,3
3042,63,4
3644,1221,5
3042,71,4
3042,97,5
3042,390,5
3644,44,5
3644,107,4
3711,9100,5
3644,686,2
3042,161,5
3711,256,4
3042,155,4
3644,420,3
3711,969,3
3042,2671,4
3042,1649,4
3042,5097,3
3042,6383,4
3711,45,4
3711,127,4
3042,64,5
3042,331,4
3042,328,4
3042,908,3
3711,3844,4
3042,1149,3
3042,1685,4
3042,2433,3
3042,4427,3
3047,1862,4
3047,2640,4
3047,2977,4
3711,40,3
3047,7411,4
3047,7864,3
3047,8742,2
3047,8783,4
3047,9814,4
3042,238,4
3042,1102,4
3047,8222,3
2187,948,4
3711,219,4
3088,266,4
3088,242,4
3088,674,5
3088,336,4
2187,6049,4
3088,1260,3
3088,1379,4
3088,2184,4
3088,2214,4
3088,1858,4
3088,2012,4
3088,1103,3
3088,2737,4
3088,2398,4
3088,2746,3
3088,2547,4
3088,3098,4
3088,2519,3
3088,2261,5
3088,3223,4
3088,3455,3
3088,2277,3
3088,2354,3
3088,3066,4
3088,4813,4
3088,4095,4
3088,3713,3
3088,3163,4
3088,2568,4
3711,763,4
3711,3092,3
2187,1144,4
3711,115,2
3088,1763,4
3088,107,2
3088,686,2
3088,420,4
3088,683,5
3088,571,5
3088,552,4
3088,1459,4
3088,152,3
3088,622,3
3088,1414,3
3713,160,3
3088,1711,3
3088,1913,4
3088,1713,4
3088,3016,4
3088,2610,4
3088,2165,3
3088,3998,5
3713,204,4
3088,3568,5
3713,361,4
3088,383,5
3088,2379,3
3711,131,5
3088,6696,4
3088,4513,4
3088,225,4
3088,609,5
3088,3386,4
3088,66,5
3088,2302,5
3088,1762,4
3711,46,4
3088,7796,3
3088,9830,3
3088,4400,4
3088,3503,3
3088,4639,5
3088,2233,4
3088,238,5
3088,1102,5
3088,1856,4
3088,6500,3
3088,4005,5
3088,111,4
3713,7,5
3713,161,5
3088,5091,4
3711,100,4
3088,40,5
3088,265,4
3713,10,5
3713,76,5
3713,171,5
3713,230,5
3088,4422,4
3088,108,5
3088,955,5
3088,1063,5
3088,308,5
3088,411,4
3088,1436,5
3088,952,5
3088,310,4
3088,465,4
3088,1107,4
3088,1748,4
3088,4431,4
3088,4089,4
1055,212,3
3088,4227,5
3088,104,4
2485,1111,4
2485,4732,3
3088,6552,4
3088,64,5
3088,9206,4
3088,1426,5
3088,67,4
3713,125,4
3713,154,4
3713,248,5
3713,353,5
3713,770,5
3713,793,4
3713,855,4
3713,773,5
3713,5,2
3713,4,5
2187,100,3
139,4788,5
139,3417,5
139,1005,4
139,1928,3
139,9579,5
139,495,5
139,3092,4
139,6895,3
139,3911,5
2187,1752,4
139,467,4
139,6917,5
139,473,5
139,430,4
139,380,4
139,1282,3
2187,9624,5
139,895,3
139,5146,5
139,5315,2
139,1094,3
139,3703,4
139,3425,3
139,4139,3
139,8654,2
139,3785,4
139,701,5
139,1664,5
139,1084,4
139,2257,3
139,6326,3
3713,8,1
139,1312,5
139,115,4
139,557,5
139,3856,4
139,8189,5
3713,13,4
139,2747,4
3711,43,4
139,4822,5
139,284,2
2187,40,5
3679,1421,4
3713,46,2
3713,200,5
3713,3229,4
3713,427,4
3713,559,3
139,4202,2
2187,407,3
3713,45,5
2724,2451,4
2187,1969,4
2187,199,5
2187,11,5
3174,212,4
3679,4,4
3704,1063,3
2756,550,5
1764,1332,4
3008,33,5
919,40,3
3008,6723,1
2966,2186,4
3213,287,4
3213,795,3
3213,476,4
3213,1159,5
3213,325,4
2843,4118,5
2843,6079,4
2843,6838,3
2843,2323,3
2843,708,4
2174,1839,4
2843,200,5
2174,115,5
2843,672,3
2843,1410,3
2843,1741,3
2843,2235,3
2843,3229,3
2843,4240,3
740,4118,4
2843,4728,3
2843,1058,3
740,6079,4
2843,5858,3
2843,7208,3
740,6838,4
2843,6512,3
2843,5665,4
2843,5861,3
2843,7748,3
740,2710,3
2843,6211,5
2843,7619,3
2843,7991,3
2843,6212,3
2843,9116,3
2843,6684,3
2843,8868,3
3001,716,1
2843,7006,3
2843,6501,3
2843,8215,3
3291,377,3
2843,1461,4
3490,2250,4
2843,514,4
2843,8979,4
2843,3594,4
2843,6187,4
2174,1315,5
2174,11,5
2174,2044,3
2174,4836,4
200,142,5
200,642,5
200,2981,3
3716,66,4
3639,7292,4
3340,1463,4
3340,5232,3
3340,2198,4
3340,3096,3
3340,3492,3
3340,1931,4
3340,2811,3
3340,1686,4
3340,1801,5
3340,1918,5
3340,3182,4
3340,7238,4
3340,8185,3
3340,8491,3
2649,1421,4
2649,1133,5
3270,7997,3
2649,292,4
2649,236,4
2649,2010,4
2649,383,3
2649,2367,4
2237,2044,4
2589,212,3
3061,43,5
2226,115,3
3507,67,4
3718,455,4
3718,46,5
3718,310,3
3465,2815,4
3465,199,5
3465,895,1
2218,1216,4
2218,3,3
3377,743,5
3377,3036,4
3377,2034,3
3377,4031,4
3377,4979,2
3377,339,1
3377,4468,4
3377,54,4
3377,599,4
3377,751,4
3377,1014,4
3377,570,4
3377,14,2
3377,1657,1
3377,113,5
3377,129,5
3377,561,5
3377,344,1
3377,350,4
3377,284,3
3377,1142,3
3377,70,5
3377,131,5
3377,400,2
3377,126,4
3377,189,4
3377,426,1
2219,696,3
3672,11,5
3672,2314,4
3672,3485,3
3672,6156,3
3672,162,5
3672,1624,4
3719,1159,5
3719,8814,4
3719,4,5
3719,757,5
3719,325,4
3719,704,4
3719,476,4
3719,1487,5
3719,199,4
3719,7540,4
3719,516,4
2583,4,4
2583,85,5
2583,113,1
2583,380,4
3613,5027,2
3262,1586,5
3722,557,3
3722,28,4
3722,121,5
3722,13,4
3722,8,5
3722,65,5
3722,5,5
3722,58,3
3722,287,5
3722,32,5
3722,35,3
3722,86,2
3113,62,4
1125,67,5
1390,233,4
139,10,4
139,76,4
139,171,3
139,230,4
139,471,3
139,43,4
139,63,3
139,7579,5
139,5794,4
139,212,3
139,2013,3
139,899,5
139,1509,5
139,1566,2
139,178,4
139,2921,4
139,121,5
139,934,5
139,6234,3
139,887,5
139,5785,4
1103,937,3
139,570,3
139,795,2
139,1797,3
139,1114,3
3724,24,5
3724,5,3
3724,21,5
3724,18,5
3724,23,4
3724,26,2
3724,10,5
3724,28,5
3724,7,4
3724,58,4
3724,38,2
3724,9,3
3724,19,4
3724,35,5
3724,516,2
3592,7874,3
3724,109,5
3724,2806,4
3724,570,5
3724,9083,4
3724,877,2
3724,1431,4
3724,289,4
2067,879,3
2067,1739,3
2067,1570,4
2067,129,5
3723,2547,4
3723,2398,4
3723,1260,5
3723,674,3
3723,2184,3
3723,4009,2
3723,2610,4
3723,1711,3
3723,3998,3
3723,1913,3
3723,686,4
3723,381,4
3723,847,3
3723,76,2
3705,8,4
3705,13,4
3705,28,3
2067,335,4
2067,416,3
2067,373,4
3705,138,3
2067,2620,4
2067,1021,3
2067,264,4
3723,225,4
3723,1096,4
2067,130,2
2067,3764,3
2067,116,3
3723,3878,4
2067,83,3
2067,478,4
2067,58,4
3723,59,3
3723,2103,1
2067,523,4
3723,627,3
3723,157,2
3723,251,2
3723,71,2
3723,358,3
2067,273,3
2067,3985,3
3723,248,3
2067,408,3
2067,36,3
2067,85,4
3705,9,4
3705,464,2
3705,383,2
3705,2,3
3705,23,3
3705,170,2
3705,102,3
3705,26,4
3705,21,2
3705,27,3
3705,5,2
3705,24,2
3705,50,4
3705,7,4
3723,1084,1
3705,22,2
3705,58,4
3705,14,5
2067,758,3
3705,55,3
3723,468,4
3723,90,4
2067,238,3
3723,4965,4
3705,85,3
3705,37,3
3705,70,5
2067,1460,4
3705,94,1
3705,872,3
2067,225,2
2067,150,4
3705,2741,4
2067,160,3
3723,386,3
3723,770,2
2067,50,4
3723,29,3
3723,102,3
3723,339,3
2067,1976,3
2067,767,3
2067,1096,4
3723,72,4
3723,237,4
3723,4937,4
3723,10,2
3726,111,3
3723,37,2
3723,387,2
3723,934,4
3723,50,5
3723,125,2
3723,715,3
3723,427,1
3723,1584,4
3723,278,5
3726,48,5
2793,273,4
2793,256,4
930,115,4
2793,4740,3
3726,43,5
3723,2546,3
3723,2340,3
3723,243,5
930,236,4
3723,703,3
3723,578,5
930,3844,4
3723,1269,5
3726,1319,5
2793,8703,4
3723,3501,1
1510,3149,5
3726,3643,4
3726,109,4
3726,2193,1
3726,60,2
2793,81,4
2793,407,3
2793,249,4
3490,212,1
3692,47,4
3490,49,2
3692,1272,5
3490,815,3
3490,586,1
3692,1644,4
3490,6202,2
3692,9973,5
3075,1601,5
3692,7,5
3075,287,5
3692,1303,5
3075,6902,5
3692,514,5
3692,200,5
3692,672,5
3692,1410,5
3692,7152,3
3692,9241,3
3692,9079,3
3075,50,4
3075,10,4
3075,85,5
1689,2253,4
1689,2729,4
1689,523,3
2617,1501,3
143,895,4
2128,212,4
853,6636,4
3243,4561,3
3243,516,3
3243,7664,3
3243,2967,3
1579,650,3
1579,8097,4
1579,198,4
1403,467,4
1579,388,4
1579,245,4
1579,402,4
1579,2468,4
1579,1706,4
1579,6385,4
1579,3101,4
1429,1238,4
1429,550,4
1429,410,4
1429,397,1
3259,887,4
1579,4435,3
3259,743,4
1579,341,4
466,7855,4
1579,545,3
1579,15,3
3259,3570,2
344,3985,4
1579,2809,3
1579,2337,4
1579,129,3
1579,497,3
1579,28,3
1579,284,3
344,3792,4
1579,87,3
344,3933,4
1579,3469,4
1579,148,2
1579,178,2
1579,872,4
1579,819,1
1579,7429,2
344,4940,5
1579,5863,3
1579,943,4
1579,828,5
1579,860,4
1579,2188,4
1579,100,4
1579,3936,5
3381,557,4
1579,6556,5
2000,1156,5
3381,1168,4
1579,278,3
1579,863,5
1579,296,5
1579,2415,4
1579,354,3
1561,82,3
1561,943,2
2333,71,4
2333,6442,5
2333,1681,3
215,1077,4
3697,5305,3
1649,23,5
1649,2,5
1649,62,5
1649,368,5
1649,2062,4
1649,2145,4
1649,21,5
1649,24,5
1104,4131,4
3424,373,5
3168,142,4
1649,9533,4
3168,40,3
3168,472,3
3168,1897,3
3168,2107,3
3168,741,3
3168,916,3
3726,3551,5
3726,1392,3
3726,5514,3
3726,899,4
3726,453,4
3713,1322,4
3726,407,4
3705,271,2
3726,191,3
3168,8867,3
3168,1185,4
3672,1294,3
3726,457,1
3726,57,3
3726,189,5
3726,4605,4
3726,1552,4
3726,186,3
3726,883,4
3726,516,3
3726,2136,2
3726,4081,1
3730,199,3
3730,1381,3
3726,115,4
3726,300,3
3726,557,3
3730,1509,1
2022,1757,5
3581,5880,4
3581,6009,4
2022,784,5
3581,3444,4
2022,57,4
2022,4,5
2022,228,3
3126,9,2
2022,107,5
2022,420,4
2022,265,3
2022,221,5
2022,453,5
2022,22,4
2022,941,1
3634,233,3
3634,35,3
3634,287,5
3731,8,4
3731,5,5
3731,60,5
2022,3,3
3731,13,3
3731,4,4
